Latitude,Longitude,Engaged,Duration,Distance,Width,Elevation,Heading,GPS Quality,Moisture,Flow Wheat,Header Offset,Speed,Mass Yield,Wet Yield,Dry Yield,Timestamp
40.66694222,-102.10763215,true,1,5.83,29,3652.83,89.7,2,14.5,7.2,0,4,1843.3,30.7,30.4,1531527656
40.66694222,-102.1076111,true,1,5.83,29,3652.8,89.8,2,13.5,7.3,0,4,1882.1,31.4,31.4,1531527657
40.66694249,-102.10759024,true,1,5.83,29,3652.82,89,2,13.6,5.3,0,4,1352.8,22.5,22.5,1531527658
40.6669429,-102.10756919,true,1,5.83,29,3652.79,88.5,2,14,2.8,0,4,725.5,12.1,12,1531527659
40.66694331,-102.10754815,true,1,5.83,29,3652.75,88.9,2,14,2.8,0,4,725.5,12.1,12,1531527660
40.66694195,-102.10752711,true,1,5.83,29,3652.6,94.8,2,14.2,1.4,0,4,356.2,5.9,5.9,1531527661
40.66693895,-102.10750624,true,1,5.83,29,3652.68,100.5,2,14.4,0.3,0,4,66,1.1,1.1,1531527662
40.66693322,-102.10748232,true,1,6.2,29,3652.56,107.4,2,14.4,0.3,0,4.2,62.1,1,1,1531527663
40.66692476,-102.10745804,true,1,6.93,29,3652.58,114.9,2,14.4,0.2,0,4.7,52.5,0.9,0.9,1531527664
40.66691343,-102.10743573,true,1,7.29,29,3652.54,123.8,2,14.4,0.2,0,5,49.9,0.8,0.8,1531527665
40.66689993,-102.10741595,true,1,7.47,29,3652.49,131.9,2,14.4,0,0,5.1,0,0,0,1531527666
40.66688465,-102.10739922,true,1,7.47,29,3652.55,140.1,2,14.4,0,0,5.1,0,0,0,1531527667
40.66686746,-102.10738519,true,1,7.47,29,3652.59,148.4,2,14.5,0,0,5.1,0,0,0,1531527668
40.66684877,-102.10737422,true,1,7.47,29,3652.66,156,2,14.5,0,0,5.1,0,0,0,1531527669
40.66682967,-102.10736631,true,1,7.47,29,3652.77,162.4,2,14.5,0,0,5.1,0,0,0,1531527670
40.66680948,-102.10736199,true,1,7.47,29,3652.79,170.9,2,14.5,0,0,5.1,0,0,0,1531527671
40.66678928,-102.10736037,true,1,7.65,29,3652.85,176.4,2,14.5,0,0,5.2,0,0,0,1531527672
40.66676882,-102.10735893,true,1,7.65,29,3652.92,177.2,2,14.5,0,0,5.2,0,0,0,1531527673
40.66674781,-102.10735785,true,1,7.47,29,3652.89,177.6,2,14.5,0,0,5.1,0,0,0,1531527674
40.66672734,-102.10735659,true,1,7.65,29,3653.05,177.4,2,14.5,0,0,5.2,0,0,0,1531527675
40.66670688,-102.1073548,true,1,7.65,29,3653.09,176.2,2,14.5,0,0,5.2,0,0,0,1531527676
40.66668655,-102.107353,true,1,7.65,29,3653.15,176.3,2,14.5,0,0,5.2,0,0,0,1531527677
40.66666663,-102.10735084,true,1,7.47,29,3653.24,175.4,2,14.6,0,0,5.1,0,0,0,1531527678
40.66664699,-102.10734904,true,1,7.29,29,3653.28,176,2,14.7,0,0,5,0,0,0,1531527679
40.66662775,-102.1073467,true,1,7.29,29,3653.34,174.5,2,14.7,0,0,5,0,0,0,1531527680
40.66660879,-102.10734472,true,1,7.2,29,3653.5,175.4,2,14.7,0,0,4.9,0,0,0,1531527681
40.66659228,-102.10734544,true,1,6.93,29,3653.51,181.9,2,14.7,0,0,4.7,0,0,0,1531527682
40.66657645,-102.10735066,true,1,6.47,29,3653.5,194.2,2,14.7,0,0,4.4,0,0,0,1531527683
40.66656186,-102.10736055,true,1,6.2,29,3653.52,207.4,2,14.7,0,0,4.2,0,0,0,1531527684
40.66655012,-102.10737386,true,1,6.01,29,3653.7,220.9,2,14.7,0,0,4.1,0,0,0,1531527685
40.66654194,-102.10739149,true,1,6.01,29,3653.74,238.4,2,14.7,0,0,4.1,0,0,0,1531527686
40.66653757,-102.10741127,true,1,5.83,29,3653.75,253.5,2,14.7,0,0,4,0,0,0,1531527687
40.66653648,-102.10743106,true,1,5.83,29,3653.78,266.2,2,14.7,0,0,4,0,0,0,1531527688
40.66653662,-102.1074512,true,1,5.74,29,3653.87,270.5,2,14.7,0,0,3.9,0,0,0,1531527689
40.6665373,-102.10747117,true,1,5.74,29,3653.97,272.5,2,14.7,1,0,3.9,253.9,4.2,4.2,1531527690
40.66653771,-102.10749113,true,1,5.56,29,3653.92,271.6,2,14.7,3.2,0,3.8,870.3,14.5,14.3,1531527691
40.66653784,-102.10751146,true,1,5.56,29,3654.02,270.1,2,14.9,7,0,3.8,1903.4,31.7,31.2,1531527692
40.66653743,-102.10753142,true,1,5.56,29,3654.2,268.5,2,14.4,7.3,0,3.8,1983.9,33.1,32.7,1531527693
40.66653716,-102.10755139,true,1,5.56,29,3654.27,269.1,2,13.6,8.9,0,3.8,2395.4,39.9,39.9,1531527694
40.66653703,-102.10757081,true,1,5.56,29,3654.32,269.5,2,14.2,8.6,0,3.8,2321.5,38.7,38.4,1531527695
40.6665373,-102.10759096,true,1,5.56,29,3654.39,271,2,14.4,8.5,0,3.8,2304.1,38.4,38,1531527696
40.66653771,-102.10761092,true,1,5.56,29,3654.45,271.6,2,14.1,9.4,0,3.8,2542.9,42.4,42.1,1531527697
40.66653853,-102.10763071,true,1,5.47,29,3654.51,273.1,2,14.1,9.6,0,3.7,2630,43.8,43.5,1531527698
40.66653894,-102.10765049,true,1,5.56,29,3654.55,271.4,2,14.5,9.4,0,3.8,2547.8,42.5,42,1531527699
40.66653934,-102.1076701,true,1,5.56,29,3654.62,272,2,14.6,9,0,3.8,2419.4,40.3,39.8,1531527700
40.66653975,-102.1076897,true,1,5.56,29,3654.75,271.5,2,14.1,9.7,0,3.8,2620.1,43.7,43.4,1531527701
40.6665403,-102.10770985,true,1,5.56,29,3654.79,271.8,2,14.1,10.4,0,3.8,2822,47,46.7,1531527702
40.6665403,-102.10772999,true,1,5.56,29,3654.83,270.4,2,14.4,9.5,0,3.8,2561.4,42.7,42.2,1531527703
40.6665403,-102.1077505,true,1,5.56,29,3654.75,269.7,2,14.2,9.9,0,3.8,2675.1,44.6,44.2,1531527704
40.6665403,-102.10777064,true,1,5.74,29,3654.71,269.9,2,14,9.5,0,3.9,2472.4,41.2,41,1531527705
40.66653948,-102.10779043,true,1,5.56,29,3654.57,267,2,14.4,9.6,0,3.8,2607,43.5,43,1531527706
40.66653894,-102.10781075,true,1,5.56,29,3654.61,268.1,2,14.6,10.3,0,3.8,2790.1,46.5,45.9,1531527707
40.66653866,-102.10783126,true,1,5.74,29,3654.65,268.7,2,14.2,9.8,0,3.9,2553.3,42.6,42.2,1531527708
40.66653812,-102.10785158,true,1,5.74,29,3654.68,268.2,2,13.9,9.8,0,3.9,2560.5,42.7,42.5,1531527709
40.66653812,-102.10787227,true,1,5.74,29,3654.62,270,2,14.4,10.7,0,3.9,2805.2,46.8,46.3,1531527710
40.66653839,-102.10789277,true,1,5.74,29,3654.61,271.1,2,14.6,9.8,0,3.9,2569.5,42.8,42.3,1531527711
40.66653866,-102.10791363,true,1,5.74,29,3654.56,271.2,2,14.1,8.7,0,3.9,2268.3,37.8,37.5,1531527712
40.66653894,-102.10793414,true,1,5.83,29,3654.59,270.8,2,13.9,9.9,0,4,2537.5,42.3,42.1,1531527713
40.66653907,-102.10795464,true,1,5.74,29,3654.56,270.3,2,14.3,9.7,0,3.9,2538.4,42.3,41.9,1531527714
40.66653934,-102.10797533,true,1,5.74,29,3654.56,271.4,2,14.5,9.1,0,3.9,2384.8,39.7,39.3,1531527715
40.66653962,-102.10799601,true,1,5.83,29,3654.59,270.7,2,14.1,9.6,0,4,2483.4,41.4,41.1,1531527716
40.66653934,-102.1080167,true,1,5.74,29,3654.72,269.3,2,14.1,10.3,0,3.9,2683.4,44.7,44.4,1531527717
40.66653894,-102.1080372,true,1,5.83,29,3654.53,268.3,2,14.5,9.5,0,4,2454.5,40.9,40.4,1531527718
40.66653894,-102.10805824,true,1,5.83,29,3654.54,269.9,2,14.4,9.6,0,4,2470.9,41.2,40.8,1531527719
40.66653866,-102.10807893,true,1,5.83,29,3654.45,268.9,2,13.9,10.2,0,4,2636,43.9,43.7,1531527720
40.66653853,-102.10809961,true,1,5.83,29,3654.47,269.9,2,14.2,10.4,0,4,2680.4,44.7,44.3,1531527721
40.66653853,-102.10812066,true,1,5.83,29,3654.41,269.7,2,14.5,10.3,0,4,2644.9,44.1,43.6,1531527722
40.66653866,-102.10814134,true,1,5.83,29,3654.49,270.3,2,14.3,9.9,0,4,2538.4,42.3,41.9,1531527723
40.66653853,-102.10816239,true,1,5.83,29,3654.47,270,2,13.7,9.6,0,4,2464.6,41.1,41,1531527724
40.66653853,-102.10818307,true,1,5.83,29,3654.41,269.9,2,13.9,11,0,4,2841.6,47.4,47.1,1531527725
40.66653894,-102.10820394,true,1,5.83,29,3654.41,271.2,2,14.2,10.2,0,4,2614.6,43.6,43.2,1531527726
40.66653907,-102.10822498,true,1,5.83,29,3654.46,270.7,2,14,10.4,0,4,2686.2,44.8,44.5,1531527727
40.66653921,-102.10824566,true,1,5.83,29,3654.47,270.3,2,13.8,10.5,0,4,2712.5,45.2,45.1,1531527728
40.66653921,-102.10826635,true,1,5.83,29,3654.52,270.1,2,14.2,10.9,0,4,2802.5,46.7,46.3,1531527729
40.66653907,-102.10828739,true,1,5.83,29,3654.54,269.8,2,14.4,9.8,0,4,2515.1,41.9,41.5,1531527730
40.66653894,-102.10830826,true,1,5.83,29,3654.6,269.3,2,14.1,9.6,0,4,2476.9,41.3,41,1531527731
40.66653907,-102.10832912,true,1,5.83,29,3654.63,270.6,2,13.8,11,0,4,2831.6,47.2,47,1531527732
40.66653934,-102.10834981,true,1,5.83,29,3654.66,270.9,2,14,10.3,0,4,2650.5,44.2,43.9,1531527733
40.66653962,-102.10837085,true,1,5.83,29,3654.68,270.7,2,14.2,9.4,0,4,2415.5,40.3,39.9,1531527734
40.66653962,-102.10839189,true,1,5.83,29,3654.7,270,2,13.8,10,0,4,2569.5,42.8,42.7,1531527735
40.66653934,-102.10841276,true,1,5.83,29,3654.64,269.4,2,13.9,10.8,0,4,2770.2,46.2,46,1531527736
40.66653921,-102.10843362,true,1,5.83,29,3654.56,269.5,2,14.4,9.9,0,4,2549.6,42.5,42.1,1531527737
40.66653934,-102.10845485,true,1,5.83,29,3654.59,270.1,2,14.3,9.4,0,4,2422.8,40.4,40,1531527738
40.66653921,-102.10847589,true,1,5.83,29,3654.68,269.7,2,14,9.5,0,4,2442.6,40.7,40.5,1531527739
40.66653921,-102.10849675,true,1,5.83,29,3654.63,270,2,14,9.9,0,4,2548.8,42.5,42.2,1531527740
40.66653894,-102.10851762,true,1,5.83,29,3654.66,269,2,14.4,10,0,4,2572.3,42.9,42.4,1531527741
40.66653948,-102.10853884,true,1,5.83,29,3654.82,272,2,14.3,9.4,0,4,2428.5,40.5,40.1,1531527742
40.66653962,-102.10855971,true,1,5.83,29,3654.86,270.6,2,13.8,10.1,0,4,2604.2,43.4,43.3,1531527743
40.66653962,-102.10858075,true,1,5.83,29,3654.86,270,2,13.9,10.7,0,4,2763.7,46.1,45.8,1531527744
40.66653962,-102.10860162,true,1,5.83,29,3654.85,269.7,2,14.2,9,0,4,2321.6,38.7,38.4,1531527745
40.66653948,-102.10862266,true,1,5.83,29,3654.84,269.4,2,14.1,9.9,0,4,2551.5,42.5,42.2,1531527746
40.66653948,-102.1086437,true,1,5.83,29,3654.8,270.2,2,13.8,10.3,0,4,2656.2,44.3,44.1,1531527747
40.66653962,-102.10866457,true,1,5.83,29,3654.9,270.3,2,14.1,11,0,4,2821.6,47,46.7,1531527748
40.66653962,-102.10868525,true,1,5.83,29,3654.92,270,2,14.4,10.4,0,4,2672.6,44.5,44.1,1531527749
40.66653948,-102.10870612,true,1,5.83,29,3654.92,269.9,2,14.2,10.8,0,4,2787.4,46.5,46.1,1531527750
40.66653934,-102.10872716,true,1,5.83,29,3654.94,269.2,2,13.8,11.4,0,4,2926.9,48.8,48.6,1531527751
40.6665388,-102.1087482,true,1,5.83,29,3654.77,268.3,2,14,10.7,0,4,2761.9,46,45.8,1531527752
40.6665388,-102.10876907,true,1,5.83,29,3654.82,269.8,2,14.3,10.9,0,4,2796.3,46.6,46.2,1531527753
40.66653907,-102.10878993,true,1,5.83,29,3654.93,270.8,2,14.1,9.9,0,4,2537.4,42.3,42,1531527754
40.66653894,-102.10881098,true,1,5.83,29,3654.87,269.7,2,13.6,10.6,0,4,2732.4,45.5,45.5,1531527755
40.66653907,-102.10883166,true,1,5.83,29,3654.9,270.5,2,14,11.1,0,4,2865.7,47.8,47.5,1531527756
40.66653921,-102.10885253,true,1,5.83,29,3654.86,270.4,2,14.2,10.2,0,4,2638.3,44,43.6,1531527757
40.66653934,-102.10887339,true,1,5.83,29,3654.9,270.5,2,13.9,10.5,0,4,2716.1,45.3,45.1,1531527758
40.66653948,-102.10889407,true,1,5.83,29,3654.87,270.3,2,13.7,11.4,0,4,2945.2,49.1,49,1531527759
40.66653962,-102.10891494,true,1,5.83,29,3654.92,270.8,2,14,11,0,4,2824.6,47.1,46.8,1531527760
40.66653975,-102.1089358,true,1,5.83,29,3654.97,270.3,2,14.2,10.4,0,4,2672.9,44.5,44.2,1531527761
40.66653989,-102.10895667,true,1,5.83,29,3654.97,270.8,2,13.8,10.9,0,4,2800.2,46.7,46.5,1531527762
40.66654016,-102.10897753,true,1,5.83,29,3654.95,270.9,2,13.5,10.8,0,4,2781.9,46.4,46.4,1531527763
40.66654057,-102.1089984,true,1,5.83,29,3654.9,271.6,2,14,10.6,0,4,2739.2,45.7,45.4,1531527764
40.66654098,-102.10901944,true,1,5.83,29,3654.94,271.3,2,14.2,10.7,0,4,2765.8,46.1,45.7,1531527765
40.66654125,-102.10904048,true,1,5.83,29,3654.96,270.9,2,13.9,10.7,0,4,2759.4,46,45.8,1531527766
40.66654125,-102.10906153,true,1,5.83,29,3654.84,269.8,2,13.6,11,0,4,2836.5,47.3,47.2,1531527767
40.66654057,-102.10908221,true,1,5.83,29,3654.79,267.8,2,14,11.8,0,4,3025.9,50.4,50.1,1531527768
40.66654003,-102.10910272,true,1,5.83,29,3654.83,267.8,2,14.2,10,0,4,2576.8,42.9,42.6,1531527769
40.66653934,-102.10912376,true,1,5.83,29,3654.82,267.9,2,13.6,10.3,0,4,2640.2,44,44,1531527770
40.66653907,-102.10914445,true,1,5.83,29,3654.8,269.1,2,13.4,10.5,0,4,2703.4,45.1,45.1,1531527771
40.66653907,-102.10916531,true,1,5.83,29,3654.82,269.6,2,13.9,11.1,0,4,2866.5,47.8,47.6,1531527772
40.66653907,-102.10918599,true,1,5.83,29,3654.83,270.2,2,14.2,10.1,0,4,2599.5,43.3,43,1531527773
40.66653948,-102.1092065,true,1,5.83,29,3654.87,271.4,2,13.8,11,0,4,2819.7,47,46.8,1531527774
40.66653975,-102.10922736,true,1,5.74,29,3654.96,271.2,2,13.7,11.9,0,3.9,3105.5,51.8,51.6,1531527775
40.66654016,-102.10924805,true,1,5.83,29,3654.95,271.5,2,14.1,10.1,0,4,2607.7,43.5,43.2,1531527776
40.66654044,-102.10926873,true,1,5.74,29,3655.04,270.9,2,14.3,10.5,0,3.9,2742.4,45.7,45.3,1531527777
40.66654057,-102.10928978,true,1,5.83,29,3655.04,270.4,2,14,11,0,4,2825.7,47.1,46.8,1531527778
40.66654016,-102.10931046,true,1,5.83,29,3655.08,268.5,2,13.8,10.7,0,4,2754.7,45.9,45.8,1531527779
40.66653948,-102.10933133,true,1,5.74,29,3655.08,267.3,2,14.2,11,0,3.9,2881.3,48,47.6,1531527780
40.6665388,-102.10935219,true,1,5.83,29,3655.13,267.7,2,14.3,10.1,0,4,2606.4,43.4,43,1531527781
40.66653825,-102.10937287,true,1,5.83,29,3655.22,267.8,2,13.9,10.6,0,4,2729.1,45.5,45.3,1531527782
40.66653812,-102.10939374,true,1,5.83,29,3655.14,269.7,2,13.8,11.1,0,4,2858.7,47.6,47.5,1531527783
40.66653825,-102.10941442,true,1,5.83,29,3655.08,270.5,2,14.1,11.2,0,4,2874.6,47.9,47.6,1531527784
40.66653839,-102.10943511,true,1,5.83,29,3655.04,270.4,2,14.2,11,0,4,2826.2,47.1,46.7,1531527785
40.66653866,-102.10945597,true,1,5.83,29,3655.15,271.1,2,13.8,10,0,4,2578.2,43,42.8,1531527786
40.6665388,-102.10947666,true,1,5.74,29,3655.16,270.4,2,13.7,11.7,0,3.9,3057.3,51,50.8,1531527787
40.66653894,-102.1094977,true,1,5.83,29,3655.13,270.5,2,14.1,10,0,4,2585,43.1,42.8,1531527788
40.6665388,-102.10951838,true,1,5.83,29,3655.13,269.3,2,14,10,0,4,2574.8,42.9,42.7,1531527789
40.66653894,-102.10953889,true,1,5.74,29,3655.26,270.6,2,13.7,11.1,0,3.9,2906.4,48.4,48.3,1531527790
40.66653894,-102.10955939,true,1,5.83,29,3655.33,269.9,2,13.9,10.3,0,4,2664.1,44.4,44.2,1531527791
40.6665388,-102.10958044,true,1,5.74,29,3655.36,269.8,2,14.3,9.8,0,3.9,2573.5,42.9,42.5,1531527792
40.66653894,-102.10960112,true,1,5.83,29,3655.34,270.5,2,14.1,9.9,0,4,2537.4,42.3,42,1531527793
40.66653907,-102.10962181,true,1,5.83,29,3655.4,270.5,2,13.7,10.2,0,4,2620,43.7,43.6,1531527794
40.66653948,-102.10964267,true,1,5.74,29,3655.46,271.4,2,13.7,9.5,0,3.9,2491.4,41.5,41.4,1531527795
40.66653948,-102.10966335,true,1,5.83,29,3655.41,270.1,2,14.2,10.4,0,4,2684.8,44.7,44.4,1531527796
40.66653989,-102.10968404,true,1,5.83,29,3655.47,271.4,2,14.2,10.3,0,4,2656.7,44.3,43.9,1531527797
40.66654044,-102.1097049,true,1,5.83,29,3655.53,271.8,2,13.7,9.7,0,4,2505.1,41.8,41.7,1531527798
40.66654071,-102.10972577,true,1,5.83,29,3655.54,271.2,2,13.7,11.1,0,4,2863.9,47.7,47.6,1531527799
40.66654085,-102.10974645,true,1,5.83,29,3655.41,270.4,2,14.1,9.9,0,4,2539.6,42.3,42,1531527800
40.66654085,-102.10976732,true,1,5.83,29,3655.47,270.2,2,14.1,10.6,0,4,2719,45.3,45,1531527801
40.66654085,-102.10978818,true,1,5.74,29,3655.53,270.1,2,13.8,10.3,0,3.9,2700.9,45,44.9,1531527802
40.66654044,-102.10980887,true,1,5.83,29,3655.61,268.5,2,13.7,9.4,0,4,2432.8,40.5,40.5,1531527803
40.66653989,-102.10982937,true,1,5.83,29,3655.56,267.8,2,14.2,10.4,0,4,2677.2,44.6,44.3,1531527804
40.66653934,-102.10984987,true,1,5.74,29,3655.55,268.3,2,14.1,9.6,0,3.9,2511,41.9,41.6,1531527805
40.66653894,-102.10987074,true,1,5.74,29,3655.57,268.2,2,13.7,8.9,0,3.9,2328.7,38.8,38.7,1531527806
40.66653894,-102.1098916,true,1,5.83,29,3655.56,270,2,13.8,9.3,0,4,2385.8,39.8,39.6,1531527807
40.6665388,-102.10991229,true,1,5.83,29,3655.47,269.6,2,14.2,9,0,4,2311.4,38.5,38.2,1531527808
40.66653907,-102.10993315,true,1,5.83,29,3655.52,271.1,2,14.2,8.5,0,4,2191.5,36.5,36.2,1531527809
40.66653934,-102.10995384,true,1,5.83,29,3655.49,270.8,2,13.8,8.8,0,4,2266.6,37.8,37.6,1531527810
40.66653962,-102.10997488,true,1,5.83,29,3655.53,271,2,14.1,9.3,0,4,2393.3,39.9,39.6,1531527811
40.66653948,-102.10999574,true,1,5.83,29,3655.49,269.5,2,14.7,8.7,0,4,2228,37.1,36.6,1531527812
40.66653934,-102.11001661,true,1,5.83,29,3655.49,269.9,2,14.6,9,0,4,2319.7,38.7,38.2,1531527813
40.66653948,-102.11003747,true,1,5.83,29,3655.56,270.1,2,13.8,9.1,0,4,2349.5,39.2,39,1531527814
40.66653934,-102.11005816,true,1,5.83,29,3655.39,269.8,2,13.8,9.2,0,4,2379,39.6,39.5,1531527815
40.66653907,-102.11007884,true,1,5.83,29,3655.38,269.1,2,14.4,9.1,0,4,2338.7,39,38.6,1531527816
40.66653921,-102.11009971,true,1,5.83,29,3655.44,270.2,2,14.5,9,0,4,2317.9,38.6,38.2,1531527817
40.66653948,-102.11012093,true,1,5.83,29,3655.47,271,2,13.9,9.7,0,4,2509.4,41.8,41.6,1531527818
40.66653934,-102.11014179,true,1,5.83,29,3655.31,269.7,2,13.7,8.9,0,4,2293.2,38.2,38.1,1531527819
40.66653907,-102.11016266,true,1,5.83,29,3655.31,269.2,2,14.3,9.3,0,4,2390.1,39.8,39.5,1531527820
40.6665388,-102.1101837,true,1,5.83,29,3655.24,268.6,2,14.2,9.3,0,4,2392.8,39.9,39.6,1531527821
40.66653866,-102.11020457,true,1,5.83,29,3655.25,269.7,2,13.6,8.6,0,4,2219.7,37,37,1531527822
40.66653853,-102.11022561,true,1,5.83,29,3655.21,269.6,2,13.9,9.9,0,4,2551.6,42.5,42.3,1531527823
40.66653853,-102.11024684,true,1,5.83,29,3655.13,269.9,2,14.3,7.9,0,4,2043,34.1,33.7,1531527824
40.66653894,-102.1102677,true,1,5.83,29,3655.2,271.3,2,14.2,8.1,0,4,2087.4,34.8,34.5,1531527825
40.66653907,-102.11028856,true,1,5.83,29,3655.23,270.5,2,13.6,8.3,0,4,2139,35.7,35.6,1531527826
40.66653894,-102.11030961,true,1,5.83,29,3655.18,269.7,2,13.9,9.9,0,4,2561.3,42.7,42.5,1531527827
40.66653894,-102.11033065,true,1,5.83,29,3655.16,269.9,2,14.6,8.4,0,4,2161.8,36,35.6,1531527828
40.66653894,-102.11035152,true,1,5.83,29,3655.2,269.9,2,14.7,8.3,0,4,2128.8,35.5,35,1531527829
40.6665388,-102.11037274,true,1,5.83,29,3655.19,269.7,2,13.8,10.9,0,4,2807.8,46.8,46.6,1531527830
40.66653894,-102.11039396,true,1,5.83,29,3655.12,270.3,2,14.2,9.1,0,4,2349.8,39.2,38.8,1531527831
40.6665388,-102.11041537,true,1,6.01,29,3654.87,269.7,2,14.7,8.5,0,4.1,2132.7,35.5,35.1,1531527832
40.66653866,-102.11043677,true,1,5.83,29,3654.79,269.7,2,14.3,8.8,0,4,2273.6,37.9,37.5,1531527833
40.66653866,-102.11045818,true,1,6.01,29,3654.69,269.7,2,13.6,8.4,0,4.1,2103.5,35.1,35,1531527834
40.6665388,-102.11047976,true,1,5.83,29,3654.53,270.7,2,14.5,8.9,0,4,2292,38.2,37.8,1531527835
40.6665388,-102.11050134,true,1,6.01,29,3654.33,270.1,2,14.2,9.6,0,4.1,2398.9,40,39.7,1531527836
40.66653866,-102.11052311,true,1,5.83,29,3654.04,269.2,2,13.8,10.5,0,4,2710.3,45.2,45,1531527837
40.66653853,-102.11054487,true,1,6.01,29,3653.91,269.9,2,14.5,9,0,4.1,2260.4,37.7,37.2,1531527838
40.66653853,-102.11056609,true,1,5.83,29,3653.66,269.8,2,14.7,8.6,0,4,2213.3,36.9,36.4,1531527839
40.66653839,-102.1105848,true,1,5.74,29,3653.51,269.5,2,14.1,8.7,0,3.9,2270.6,37.8,37.6,1531527840
40.66653839,-102.11060135,true,1,5.1,29,3653.33,270.1,2,13.7,8,0,3.5,2349.2,39.2,39.1,1531527841
40.66653798,-102.11061772,true,1,4.65,29,3653.03,268.3,2,14.4,9.1,0,3.2,2927.5,48.8,48.3,1531527842
40.66653771,-102.11063462,true,1,4.65,29,3652.83,268.7,2,14.6,7.5,0,3.2,2436.6,40.6,40.1,1531527843
40.66653743,-102.11065333,true,1,4.83,29,3652.53,268.8,2,14,8.9,0,3.3,2783.4,46.4,46.1,1531527844
40.66653716,-102.11067419,true,1,5.1,29,3652.28,268.8,2,13.6,10.4,0,3.5,3057.7,51,50.9,1531527845
40.6665373,-102.11069596,true,1,5.74,29,3652.14,270.4,2,14.2,10.1,0,3.9,2635.6,43.9,43.6,1531527846
40.66653743,-102.11071772,true,1,6.01,29,3651.97,270.4,2,14.4,9.5,0,4.1,2369.3,39.5,39.1,1531527847
40.66653743,-102.1107393,true,1,6.01,29,3651.71,270.1,2,14,9.8,0,4.1,2446.1,40.8,40.5,1531527848
40.66653716,-102.11076089,true,1,6.01,29,3651.5,269.1,2,13.9,10.5,0,4.1,2619.9,43.7,43.5,1531527849
40.6665373,-102.11078247,true,1,6.01,29,3651.46,270.4,2,14.4,10.1,0,4.1,2533.8,42.2,41.8,1531527850
40.66653703,-102.1108037,true,1,6.01,29,3651.33,269.3,2,14.5,10.6,0,4.1,2642.9,44,43.5,1531527851
40.66653675,-102.1108251,true,1,6.01,29,3651.21,268.8,2,14,9.9,0,4.1,2463.9,41.1,40.8,1531527852
40.66653634,-102.11084596,true,1,6.01,29,3650.98,268.5,2,13.9,9.6,0,4.1,2390.7,39.8,39.7,1531527853
40.66653593,-102.11086773,true,1,6.01,29,3650.77,268.9,2,14.4,11,0,4.1,2737.8,45.6,45.2,1531527854
40.66653593,-102.11088931,true,1,6.01,29,3650.67,269.9,2,14.5,9.3,0,4.1,2329.4,38.8,38.4,1531527855
40.66653621,-102.11091089,true,1,6.01,29,3650.55,270.7,2,14.1,10.1,0,4.1,2533.6,42.2,41.9,1531527856
40.66653593,-102.11093266,true,1,6.01,29,3650.33,269.1,2,14,9.3,0,4.1,2319.8,38.7,38.4,1531527857
40.66653566,-102.11095424,true,1,6.01,29,3650.17,269.3,2,14.5,8.9,0,4.1,2235.2,37.3,36.8,1531527858
40.66653566,-102.11097601,true,1,6.01,29,3650.06,269.8,2,14.6,8.5,0,4.1,2132,35.5,35.1,1531527859
40.66653552,-102.11099759,true,1,6.01,29,3649.87,269.5,2,13.9,8.6,0,4.1,2136.6,35.6,35.4,1531527860
40.66653552,-102.11101953,true,1,6.01,29,3649.75,270,2,14.3,9.5,0,4.1,2363.3,39.4,39,1531527861
40.66653566,-102.1110413,true,1,6.2,29,3649.67,270.6,2,14.9,7.7,0,4.2,1877,31.3,30.8,1531527862
40.6665358,-102.11106324,true,1,6.01,29,3649.59,270.4,2,15,8.5,0,4.1,2133.8,35.6,34.9,1531527863
40.6665358,-102.11108518,true,1,6.2,29,3649.32,269.8,2,14,8.9,0,4.2,2166.8,36.1,35.9,1531527864
40.66653566,-102.11110695,true,1,6.2,29,3649.17,269.7,2,14.3,9.1,0,4.2,2203.9,36.7,36.4,1531527865
40.66653552,-102.11112853,true,1,6.01,29,3649.06,269.7,2,14.9,8.4,0,4.1,2104.7,35.1,34.5,1531527866
40.66653539,-102.11115011,true,1,6.01,29,3648.98,269.6,2,14.7,8.4,0,4.1,2105.4,35.1,34.6,1531527867
40.66653552,-102.11117188,true,1,6.01,29,3649.07,270.4,2,14.2,9.8,0,4.1,2448.1,40.8,40.5,1531527868
40.66653552,-102.11119346,true,1,6.01,29,3648.83,270,2,14.9,9.6,0,4.1,2397.2,40,39.3,1531527869
40.66653593,-102.11121505,true,1,6.01,29,3648.76,271.1,2,15.4,10,0,4.1,2500.4,41.7,40.8,1531527870
40.66653607,-102.11123627,true,1,6.01,29,3648.74,270.8,2,15,9.9,0,4.1,2479,41.3,40.6,1531527871
40.66653648,-102.11125767,true,1,6.01,29,3648.64,271.2,2,14.5,10,0,4.1,2498.7,41.6,41.2,1531527872
40.66653662,-102.11127944,true,1,6.01,29,3648.52,270.7,2,14.9,10.5,0,4.1,2618.1,43.6,42.9,1531527873
40.66653675,-102.11130084,true,1,6.01,29,3648.51,270.3,2,15.2,10.4,0,4.1,2587.9,43.1,42.3,1531527874
40.66653648,-102.11132206,true,1,6.01,29,3648.4,269.2,2,14.6,10.5,0,4.1,2630.7,43.8,43.3,1531527875
40.66653621,-102.11134347,true,1,6.01,29,3648.33,269.2,2,14.3,10.6,0,4.1,2636,43.9,43.5,1531527876
